Date,open,high,low,close,volume,SMA,EMA,RSI,GDP,CPI,CPI_inflation_rate,positive,neutral,negative
02-08-2022,160.1,162.41,159.63,160.01,59907025,156.52,156.6344022,71.85430464,26272.011,-0.035439928,8.002799821,0.999975562,9.97E-06,1.44E-05
03-08-2022,160.84,166.59,160.75,166.13,82507488,157.829,158.3608745,74.28492849,26272.011,-0.035439928,8.002799821,5.08E-05,0.997600138,0.002349069
04-08-2022,166.005,167.19,164.43,165.81,55474144,158.875,159.715261,72.35563179,26272.011,-0.035439928,8.002799821,0.01215944,0.00075792,0.987082601
05-08-2022,163.21,165.85,163,165.35,56696985,160.001,160.739759,78.26221398,26272.011,-0.035439928,8.002799821,0.979836643,7.82E-05,0.020085039
08-08-2022,166.37,167.81,164.2,164.87,60362338,161.193,161.4907119,74.00484597,26272.011,-0.035439928,8.002799821,0.725558568,0.272202023,0.002239396
09-08-2022,164.02,165.82,163.25,164.92,63135503,162.525,162.1142188,72.08178439,26272.011,-0.035439928,8.002799821,0.999946058,4.93E-05,4.60E-06
10-08-2022,167.68,169.34,166.9,169.24,70170540,163.77,163.4098154,74.02282947,26272.011,-0.035439928,8.002799821,0.173719874,0.783071734,0.043208404
11-08-2022,170.06,170.99,168.19,168.49,57149159,164.884,164.3334853,75.35211268,26272.011,-0.035439928,8.002799821,0.997846961,9.56E-05,0.002057397
12-08-2022,169.82,172.17,169.4,172.1,68039382,165.843,165.7455789,81.01716877,26272.011,-0.035439928,8.002799821,0.959430546,1.13E-05,0.040558135
15-08-2022,171.52,173.39,171.345,173.19,54091694,167.011,167.09911,85.26625286,26272.011,-0.035439928,8.002799821,0.333629485,0.33333391,0.33303663
16-08-2022,172.78,173.71,171.6618,173.03,56377050,168.313,168.1774536,81.74354965,26272.011,-0.035439928,8.002799821,0.778889696,0.007747922,0.213362416
17-08-2022,172.77,176.15,172.57,174.55,79542037,169.155,169.3360984,82.40391861,26272.011,-0.035439928,8.002799821,0.666652091,0.333332931,1.50E-05
18-08-2022,173.75,174.9,173.12,174.15,62290075,169.989,170.2113533,76.72176309,26272.011,-0.035439928,8.002799821,3.69E-05,0.999962886,1.97E-07
19-08-2022,173.03,173.74,171.3101,171.52,70346295,170.606,170.449289,71.37975224,26272.011,-0.035439928,8.002799821,0.000532026,0.019134535,0.980333507
22-08-2022,169.69,169.86,167.135,167.57,69026809,170.876,169.9257819,64.61716937,26272.011,-0.035439928,8.002799821,0.88202557,0.023076282,0.094898141
23-08-2022,167.08,168.71,166.65,167.23,54147079,171.107,169.4356398,52.73904382,26272.011,-0.035439928,8.002799821,0.999714673,1.15E-06,0.000284056
24-08-2022,167.32,168.11,166.245,167.53,53841524,170.936,169.0891598,54.28713858,26272.011,-0.035439928,8.002799821,0.635944031,0.36380542,0.000250529
25-08-2022,168.78,170.14,168.35,170.03,51218209,171.09,169.2602217,60.58823529,26272.011,-0.035439928,8.002799821,0.999989033,1.78E-06,9.17E-06
26-08-2022,170.57,171.05,163.56,163.62,78960980,170.242,168.2347268,47.77024616,26272.011,-0.035439928,8.002799821,0.998122692,4.10E-05,0.001836322
29-08-2022,161.145,162.9,159.82,161.38,72724452,169.061,166.9884128,44.14295169,26272.011,-0.035439928,8.002799821,0.450584413,0.033789386,0.515626203
30-08-2022,162.13,162.56,157.72,158.91,77906197,167.649,165.5196105,31.79414875,26272.011,-0.035439928,8.002799821,0.3517465,0.101364464,0.546889067
31-08-2022,160.305,160.58,157.14,157.22,87991091,165.916,164.0105904,30.7744797,26272.011,-0.035439928,8.002799821,0.830079367,0.168551512,0.001369149
01-09-2022,156.64,158.42,154.67,157.96,74229896,164.297,162.9104831,23.2602118,26272.011,0.215078451,8.002799821,0.451620875,0.251337816,0.297041304
02-09-2022,159.75,160.362,154.965,155.81,76957768,162.726,161.6194861,18.4,26272.011,0.215078451,8.002799821,0.965578407,0.000686942,0.033734665
06-09-2022,156.47,157.09,153.69,154.53,73295539,161.422,160.3304887,17.6799441,26272.011,0.215078451,8.002799821,0.650594638,0.250335493,0.099069873
07-09-2022,154.825,156.67,153.61,155.96,87449574,160.295,159.5358544,17.42025938,26272.011,0.215078451,8.002799821,0.250276414,0.249721613,0.500001959
08-09-2022,154.64,156.36,152.68,154.46,84923847,158.988,158.6129718,16.77354033,26272.011,0.215078451,8.002799821,0.333237116,0.666750553,1.23E-05
09-09-2022,155.47,157.82,154.75,157.37,68081006,157.722,158.3869769,26.34570378,26272.011,0.215078451,8.002799821,0.174460883,0.625491645,0.20004743
12-09-2022,159.59,164.26,159.3,163.43,104955962,157.703,159.3038902,43.53529044,26272.011,0.215078451,8.002799821,0.666600768,0.333370591,2.87E-05
13-09-2022,159.9,160.54,153.37,153.84,122656614,156.949,158.3104556,33.77756239,26272.011,0.215078451,8.002799821,0.999983072,9.69E-08,1.68E-05
14-09-2022,154.785,157.1,153.6106,155.31,87965409,156.589,157.7649182,35.60320452,26272.011,0.215078451,8.002799821,0.500003804,0.499995133,1.07E-06
15-09-2022,154.65,155.24,151.38,152.37,90481110,156.104,156.784024,29.40764925,26272.011,0.215078451,8.002799821,0.999981284,4.84E-06,1.38E-05
16-09-2022,151.21,151.35,148.37,150.7,162278841,155.378,155.6778378,33.06240168,26272.011,0.215078451,8.002799821,0.999981284,4.84E-06,1.38E-05
19-09-2022,149.31,154.56,149.1,154.48,81474246,155.245,155.4600491,41.30544355,26272.011,0.215078451,8.002799821,0.036108132,0.314118837,0.649773019
20-09-2022,153.4,158.08,153.08,156.9,107689796,155.482,155.7218584,47.46404239,26272.011,0.215078451,8.002799821,0.021879125,0.725619795,0.252501049
21-09-2022,157.34,158.74,153.6,153.72,101696790,155.258,155.3578841,45.74416342,26272.011,0.215078451,8.002799821,0.499990408,0.500001064,8.50E-06
22-09-2022,152.38,154.47,150.91,152.74,86264792,155.086,154.8819052,43.68955513,26272.011,0.215078451,8.002799821,3.90E-07,7.18E-07,0.999998927
23-09-2022,151.19,151.47,148.56,150.43,96029909,154.392,154.0724679,43.52119461,26272.011,0.215078451,8.002799821,0.999980927,2.55E-06,1.65E-05
26-09-2022,149.66,153.7701,149.64,150.77,93339409,153.126,153.4720192,45.36717595,26272.011,0.215078451,8.002799821,0.54695505,0.453036204,8.74E-06
27-09-2022,152.74,154.72,149.945,151.76,84442741,152.918,153.160743,44.76831091,26272.011,0.215078451,8.002799821,1.01E-05,0.99998486,4.99E-06
28-09-2022,147.64,150.6414,144.84,149.84,146691387,152.371,152.5569715,44.30473373,26272.011,0.215078451,8.002799821,0.646786419,0.170678053,0.182535527
29-09-2022,146.1,146.72,140.68,142.48,128138237,151.382,150.7247949,33.45923128,26272.011,0.215078451,8.002799821,0.200285951,0.199736372,0.599977659
30-09-2022,141.28,143.1,138,138.2,124925274,150.132,148.4475594,20.81887578,26272.011,0.215078451,8.002799821,0.102599457,0.895009756,0.002390805
03-10-2022,138.21,143.07,137.685,142.45,114311663,148.929,147.3570941,34.96964898,26734.277,0.405649443,8.002799821,0.403385373,0.004975688,0.59163899
04-10-2022,145.03,146.22,144.26,146.1,87830064,147.849,147.1285315,38.50761168,26734.277,0.405649443,8.002799821,0.653051464,0.0135109,0.333437684
05-10-2022,144.075,147.38,143.01,146.4,79470968,147.117,146.9960713,42.02511355,26734.277,0.405649443,8.002799821,0.99957937,1.32E-06,0.000419376
06-10-2022,145.81,147.54,145.22,145.43,68402169,146.386,146.711331,42.82602777,26734.277,0.405649443,8.002799821,0.494948944,0.003422251,0.501628799
07-10-2022,142.54,143.1,139.445,140.09,85925559,145.352,145.5074527,31.209193,26734.277,0.405649443,8.002799821,0.515039034,2.75E-05,0.484933452
10-10-2022,140.42,141.89,138.5729,140.42,74899002,144.317,144.5824613,27.23756906,26734.277,0.405649443,8.002799821,0.333327581,0.333339861,0.33333256
11-10-2022,139.9,141.35,138.22,138.98,77033672,143.039,143.5638319,28.6128845,26734.277,0.405649443,8.002799821,7.75E-05,0.003653334,0.996269226
12-10-2022,139.13,140.36,138.16,138.34,70433744,141.889,142.6140443,28.89800703,26734.277,0.405649443,8.002799821,0.351499511,0.335800461,0.312699995
13-10-2022,134.99,143.59,134.37,142.99,113223975,141.94,142.6823999,39.79703785,26734.277,0.405649443,8.002799821,0.99880898,0.001104674,8.63E-05
14-10-2022,144.31,144.52,138.19,138.38,88597969,141.958,141.9001454,34.79008102,26734.277,0.405649443,8.002799821,0.999979734,2.83E-06,1.74E-05
17-10-2022,141.065,142.9,140.27,142.41,85250939,141.954,141.9928462,39.31916838,26734.277,0.405649443,8.002799821,0.25008375,0.499979149,0.249937073
18-10-2022,145.49,146.7,140.61,143.75,99136610,141.719,142.3123287,42.94975689,26734.277,0.405649443,8.002799821,0.250680235,0.739205421,0.010114333
19-10-2022,141.69,144.9492,141.5,143.86,61758340,141.465,142.5937235,51.91986644,26734.277,0.405649443,8.002799821,5.93E-09,0.999999881,5.55E-08
20-10-2022,143.02,145.89,142.65,143.39,64521989,141.261,142.738501,58.07656396,26734.277,0.405649443,8.002799821,0.999772966,0.000223939,3.09E-06
21-10-2022,142.87,147.8479,142.649,147.27,86548609,141.979,143.5624099,57.58816121,26734.277,0.405649443,8.002799821,0.999418676,7.24E-06,0.000574083
24-10-2022,147.185,150.23,146,149.45,75981918,142.882,144.6328809,55.52987785,26734.277,0.405649443,8.002799821,0.308558171,0.500018225,0.191423629
25-10-2022,150.09,152.49,149.36,152.34,74732290,144.218,146.0341753,59.03284672,26734.277,0.405649443,8.002799821,0.041037035,0.500012502,0.458950432
26-10-2022,150.96,151.99,148.04,149.35,88436172,145.319,146.6370525,55.61604585,26734.277,0.405649443,8.002799821,0.082074054,2.50E-05,0.91790086
27-10-2022,148.07,149.046,144.13,144.8,109180150,145.5,146.3030429,56.90413369,26734.277,0.405649443,8.002799821,0.199687661,0.600158658,0.200153682
28-10-2022,148.2,157.5,147.82,155.74,164762371,147.236,148.0188533,67.12880143,26734.277,0.405649443,8.002799821,0.463868688,0.534770457,0.00136084
31-10-2022,153.155,154.24,151.92,153.34,97943171,148.329,148.9863345,65.71803853,26734.277,0.405649443,8.002799821,0.107325256,0.889690399,0.002984323
01-11-2022,155.08,155.45,149.13,150.65,80379345,149.019,149.2888192,62.89545359,26734.277,-0.101002644,8.002799821,0.490541193,0.002243294,0.507215567
02-11-2022,148.945,152.17,145,145.03,93604623,149.136,148.5144884,52.09445585,26734.277,-0.101002644,8.002799821,0.999982476,9.83E-06,7.78E-06
03-11-2022,142.06,142.8,138.75,138.88,97918516,148.685,146.7627632,50.49761146,26734.277,-0.101002644,8.002799821,0.49993606,0.000117262,0.499946718
04-11-2022,142.09,142.67,134.38,138.38,140814796,147.796,145.2386245,45.68614858,26734.277,-0.101002644,8.002799821,0.950393677,0.049515225,9.11E-05
07-11-2022,137.11,139.145,135.671,138.92,83374628,146.743,144.0897837,44.73970812,26734.277,-0.101002644,8.002799821,0.480893239,0.249986972,0.269119821
08-11-2022,140.41,141.43,137.49,139.5,89908477,145.459,143.2552775,45.29969815,26734.277,-0.101002644,8.002799821,0.163013428,0.801610649,0.035375871
09-11-2022,138.5,138.55,134.5933,134.87,74917794,144.011,141.7306816,41.57103285,26734.277,-0.101002644,8.002799821,0.99359107,3.02E-06,0.006405828
10-11-2022,141.24,146.87,139.5,146.87,118854028,144.218,142.6651031,49.65905217,26734.277,-0.101002644,8.002799821,0.66667504,0.333130176,0.000194749
11-11-2022,145.82,150.01,144.37,149.7,93979665,143.614,143.9441753,50.21075704,26734.277,-0.101002644,8.002799821,0.987398505,0.012247459,0.000354045
14-11-2022,148.97,150.28,147.43,148.28,73374114,143.108,144.7325071,46.49031812,26734.277,-0.101002644,8.002799821,0.66592905,1.63E-05,0.334054577
15-11-2022,152.215,153.59,148.5613,150.04,89868332,143.047,145.6975058,50.60943296,26734.277,-0.101002644,8.002799821,0.999978662,1.31E-06,2.00E-05
16-11-2022,149.13,149.87,147.29,148.79,64218266,143.423,146.2597775,53.74226224,26734.277,-0.101002644,8.002799821,0.949696541,0.011871606,0.038431879
17-11-2022,146.43,151.48,146.15,150.72,80389400,144.607,147.070727,44.33408578,26734.277,-0.101002644,8.002799821,0.999574125,0.000267739,0.000158131
18-11-2022,152.305,152.7,149.97,151.29,74829573,145.898,147.8378676,47.58653167,26734.277,-0.101002644,8.002799821,0.499223132,0.000125129,0.500651686
21-11-2022,150.16,150.37,147.715,148.01,58724070,146.807,147.8691644,46.93450999,26734.277,-0.101002644,8.002799821,0.998065889,0.000246858,0.001687226
22-11-2022,148.13,150.42,146.925,150.18,51804132,147.875,148.2893163,56.50088362,26734.277,-0.101002644,8.002799821,1.22E-05,8.07E-07,0.999987006
23-11-2022,149.45,151.83,149.34,151.07,58301395,149.495,148.7948952,67.74381368,26734.277,-0.101002644,8.002799821,0.245095509,0.333389194,0.421515308
25-11-2022,148.305,148.88,147.12,148.11,35195860,149.619,148.6703688,63.21651725,26734.277,-0.101002644,8.002799821,0.419340325,0.000123331,0.580536374
28-11-2022,145.14,146.64,143.38,144.22,69346522,149.071,147.8612108,56.59860558,26734.277,-0.101002644,8.002799821,0.534819549,0.093432037,0.37174838
29-11-2022,144.29,144.81,140.355,141.17,83763803,148.36,146.644627,51.95871452,26734.277,-0.101002644,8.002799821,0.499201976,2.15E-06,0.500795881
30-11-2022,141.395,148.72,140.55,148.03,111380880,148.159,146.896513,64.66785555,26734.277,-0.101002644,8.002799821,0.786860475,0.203105808,0.010033722
01-12-2022,148.21,149.13,146.61,148.31,71250416,148.111,147.1535107,52.17260109,26734.277,-0.307009146,8.002799821,0.555377716,0.030554275,0.414067991
02-12-2022,145.96,148,145.65,147.81,65447446,147.82,147.2728724,46.93281402,26734.277,-0.307009146,8.002799821,0.93034488,8.26E-05,0.069572501
05-12-2022,147.77,150.9199,145.77,146.63,68826442,147.354,147.1559865,47.30127576,26734.277,-0.307009146,8.002799821,0.744350895,0.002228056,0.253421015
06-12-2022,147.075,147.3,141.92,142.91,64727186,146.844,146.3839889,39.04088534,26734.277,-0.307009146,8.002799821,0.392833243,0.209466695,0.397700044
07-12-2022,142.19,143.37,140,140.94,69721094,145.92,145.3941728,38.19548872,26734.277,-0.307009146,8.002799821,0.492635482,0.007239042,0.500125504
08-12-2022,142.36,143.52,141.1,142.65,62128338,145.078,144.8952323,37.78383288,26734.277,-0.307009146,8.002799821,0.999768287,0.000197549,3.42E-05
09-12-2022,142.34,145.57,140.9,142.16,76097011,144.483,144.3979173,36.14567527,26734.277,-0.307009146,8.002799821,0.652728386,0.012177425,0.335094188
12-12-2022,142.7,144.5,141.06,144.49,70462654,144.51,144.4146596,44.5,26734.277,-0.307009146,8.002799821,0.670708829,0.028185285,0.301105884
13-12-2022,149.5,149.9692,144.24,145.47,93886161,144.94,144.6065397,42.3563778,26734.277,-0.307009146,8.002799821,0.509254251,0.490740201,5.53E-06
14-12-2022,145.35,146.655,141.16,143.21,82291182,144.458,144.3526234,37.78744562,26734.277,-0.307009146,8.002799821,0.499686298,0.09139842,0.408915288
15-12-2022,141.11,141.8,136.025,136.5,98931907,143.277,142.9248737,33.84358475,26734.277,-0.307009146,8.002799821,0.000161762,0.18206878,0.817769527
16-12-2022,136.685,137.65,133.73,134.51,160156900,141.947,141.3948966,35.73317661,26734.277,-0.307009146,8.002799821,0.999979734,1.29E-06,1.89E-05
19-12-2022,135.11,135.2,131.32,132.37,79592614,140.521,139.7540063,36.71497585,26734.277,-0.307009146,8.002799821,3.34E-06,0.999928355,6.83E-05
20-12-2022,131.39,133.25,129.89,132.3,77432819,139.46,138.3987325,20.12913027,26734.277,-0.307009146,8.002799821,0.999987841,1.52E-07,1.20E-05
21-12-2022,132.98,136.81,132.75,135.45,85927993,138.911,137.8625993,27.97945205,26734.277,-0.307009146,8.002799821,0.6303671,0.343130261,0.026502652
22-12-2022,134.352,134.56,130.3,132.23,77852108,137.869,136.8384903,25.5952381,26734.277,-0.307009146,8.002799821,0.003684178,0.532753188,0.463562646
23-12-2022,130.92,132.415,129.64,131.86,63814893,136.839,135.9333103,26.2616522,26734.277,-0.307009146,8.002799821,0.996621251,0.000227881,0.003150841
27-12-2022,131.38,131.41,128.72,130.03,69007830,135.393,134.8599811,27.96030116,26734.277,-0.307009146,8.002799821,0.476038305,0.000136748,0.523824949
28-12-2022,129.67,131.0275,125.87,126.04,85438391,133.45,133.2563482,26.15236876,26734.277,-0.307009146,8.002799821,0.333409801,3.05E-05,0.666559683
29-12-2022,127.99,130.4814,127.73,129.61,75703710,132.09,132.5933758,30.3021148,26734.277,-0.307009146,8.002799821,1.27E-05,0.999981523,5.84E-06
30-12-2022,128.41,129.95,127.43,129.93,77034209,131.433,132.1091257,31.43030671,26734.277,-0.307009146,8.002799821,1.24E-05,2.80E-07,0.999987364
03-01-2023,130.28,130.9,124.17,125.07,112117471,130.489,130.8292846,22.61703328,27164.359,0.799536383,4.116338384,0.239502366,0.360210621,0.40028699
04-01-2023,126.89,128.6557,125.08,126.36,89113633,129.888,130.0166874,23.28767123,27164.359,0.799536383,4.116338384,0.999966979,1.70E-05,1.60E-05
05-01-2023,127.13,127.77,124.76,125.02,80962708,129.16,129.1081988,23.90243902,27164.359,0.799536383,4.116338384,0.000702739,0.99924773,4.95E-05
06-01-2023,126.01,130.29,124.89,129.62,87754715,128.577,129.2012536,39.49297495,27164.359,0.799536383,4.116338384,4.76E-07,0.999999404,1.11E-07
09-01-2023,130.465,133.41,129.89,130.15,70790813,128.369,129.3737529,43.03069054,27164.359,0.799536383,4.116338384,0.695791692,0.248515855,0.055692451
10-01-2023,130.26,131.2636,128.12,130.73,63896155,128.256,129.6203433,47.24091521,27164.359,0.799536383,4.116338384,2.64E-06,1.50E-06,0.999995828
11-01-2023,131.25,133.51,130.46,133.49,69458949,128.602,130.3239172,51.83585313,27164.359,0.799536383,4.116338384,0.400149043,0.400641571,0.199209444
12-01-2023,133.88,134.26,131.44,133.41,71379648,129.339,130.8850232,46.52351738,27164.359,0.799536383,4.116338384,0.500028753,0.499968231,3.00E-06
13-01-2023,132.03,134.92,131.66,134.76,57809719,129.854,131.5895644,54.60502366,27164.359,0.799536383,4.116338384,0.993375957,2.26E-05,0.00660142
17-01-2023,134.83,137.29,134.13,135.94,63646627,130.455,132.3805527,57.2135785,27164.359,0.799536383,4.116338384,0.644754533,0.345482449,0.009763025
18-01-2023,136.815,138.61,135.03,135.21,69672800,131.469,132.8949977,59.52906549,27164.359,0.799536383,4.116338384,0.782313708,0.000711544,0.216974745
19-01-2023,134.08,136.25,133.77,135.27,58280413,132.36,133.3268163,69.84946237,27164.359,0.799536383,4.116338384,4.26E-06,0.999995708,6.69E-08
20-01-2023,135.28,138.02,134.22,137.87,80223626,133.645,134.1528497,68.53680431,27164.359,0.799536383,4.116338384,0.752239883,0.020877972,0.226882145
23-01-2023,138.12,143.315,137.9,141.11,81760313,134.794,135.4177861,72.18253968,27164.359,0.799536383,4.116338384,0.561618299,0.408249553,0.030132148
24-01-2023,140.305,143.16,140.3,142.53,66435142,136.032,136.7109159,90.11948529,27164.359,0.799536383,4.116338384,0.987629414,8.37E-05,0.012286921
25-01-2023,140.89,142.43,138.81,141.86,65799349,137.145,137.647113,86.66035951,27164.359,0.799536383,4.116338384,0.987629414,8.37E-05,0.012286921
26-01-2023,143.17,144.25,141.9,143.96,54105068,138.192,138.7949106,93.24200913,27164.359,0.799536383,4.116338384,0.49994295,2.33E-05,0.50003374
27-01-2023,143.155,147.23,143.08,145.93,70555843,139.444,140.0921996,92.31966788,27164.359,0.799536383,4.116338384,0.998143524,0.001850621,5.84E-06
30-01-2023,144.955,145.55,142.85,143,64015274,140.268,140.6208906,79.64928473,27164.359,0.799536383,4.116338384,0.32056273,2.35E-05,0.679413792
31-01-2023,142.7,144.34,142.28,144.29,65874459,141.103,141.2880014,80.29490617,27164.359,0.799536383,4.116338384,0.893128783,0.002454495,0.104416787
01-02-2023,143.97,146.61,141.32,145.43,77663633,142.125,142.0410921,78.75722543,27164.359,0.558211051,4.116338384,0.391905874,0.599426806,0.008667327
02-02-2023,148.9,151.18,148.17,150.82,118338980,143.68,143.6372571,83.39087073,27164.359,0.558211051,4.116338384,0.600433689,0.14902499,0.250541331
03-02-2023,148.03,157.38,147.83,154.5,154357337,145.343,145.6123013,84.75352113,27164.359,0.558211051,4.116338384,0.749948384,0.250002223,4.94E-05
06-02-2023,152.575,153.1,150.78,151.73,69858306,146.405,146.7246101,76.32544181,27164.359,0.558211051,4.116338384,0.999723852,1.20E-05,0.000264105
07-02-2023,150.64,155.23,150.64,154.65,83322551,147.617,148.1655901,80.20509633,27164.359,0.558211051,4.116338384,0.999723852,1.20E-05,0.000264105
08-02-2023,153.88,154.58,151.168,151.92,64120079,148.623,148.8482101,73.88809182,27164.359,0.558211051,4.116338384,0.999389172,0.000576798,3.41E-05
09-02-2023,153.775,154.33,150.42,150.87,56007143,149.314,149.2158083,69.51951952,27164.359,0.558211051,4.116338384,0.499985453,9.28E-07,0.500013612
10-02-2023,149.46,151.3401,149.22,151.01,57450708,149.822,149.5420249,66.39072848,27164.359,0.558211051,4.116338384,0.811873317,0.000259433,0.187867209
13-02-2023,150.952,154.26,150.92,153.85,62199013,150.907,150.3252931,67.90006325,27164.359,0.558211051,4.116338384,0.811873317,0.000259433,0.187867209
14-02-2023,152.12,153.77,150.86,153.2,61707573,151.798,150.8479671,67.94303797,27164.359,0.558211051,4.116338384,0.333306468,0.333348175,0.333345345
15-02-2023,153.11,155.5,152.88,155.33,65669252,152.788,151.6628822,67.97344293,27164.359,0.558211051,4.116338384,0.587869031,0.20968176,0.202449218
16-02-2023,153.51,156.33,153.3475,153.71,68167942,153.077,152.0350854,62.43606138,27164.359,0.558211051,4.116338384,0.509511242,0.49041639,7.24E-05
17-02-2023,152.35,153,150.85,152.55,59144118,152.882,152.1287063,66.18095561,27164.359,0.558211051,4.116338384,0.999867558,8.01E-06,0.000124424
21-02-2023,150.2,151.3,148.405,148.48,58867230,152.557,151.4653051,56.4880768,27164.359,0.558211051,4.116338384,2.78E-05,1.56E-06,0.999970675
22-02-2023,148.87,149.95,147.16,148.91,51011305,151.983,151.0007042,55.50981634,27164.359,0.558211051,4.116338384,0.568053871,0.008830854,0.42311531
23-02-2023,150.09,150.34,147.24,149.4,48394249,151.731,150.7096671,47.33883058,27164.359,0.558211051,4.116338384,0.994136095,0.004784053,0.00107985
24-02-2023,147.11,147.19,145.7202,146.71,55469606,151.315,149.9824549,34.83845854,27164.359,0.558211051,4.116338384,0.951896687,0.000109536,0.047993727
27-02-2023,147.71,149.17,147.45,147.92,44998470,151.006,149.6074631,42.10526316,27164.359,0.558211051,4.116338384,0.001689289,0.312355548,0.685955226
28-02-2023,147.05,149.08,146.83,147.41,50546998,150.362,149.2079243,33.33333333,27164.359,0.558211051,4.116338384,0.354982755,0.311690621,0.333326614
01-03-2023,146.83,147.2285,145.01,145.31,55478991,149.573,148.4992108,34.32906591,27164.359,0.331072996,4.116338384,0.999805152,1.06E-07,0.000194747
02-03-2023,144.38,146.71,143.9,145.91,52279761,148.631,148.0284452,37.98449612,27164.359,0.331072996,4.116338384,0.500308028,0.454105481,0.045586443
03-03-2023,148.045,151.11,147.33,151.03,70732297,148.363,148.5741824,50.03903201,27164.359,0.331072996,4.116338384,0.66663961,0.333341085,1.93E-05
06-03-2023,153.785,156.3,153.46,153.83,87558028,148.491,149.5297856,49.96090696,27164.359,0.331072996,4.116338384,0.333095575,0.333445627,0.333458815
07-03-2023,153.7,154.0299,151.13,151.6,56182028,148.803,149.9061883,47.0544919,27164.359,0.331072996,4.116338384,0.999937415,3.22E-05,3.04E-05
08-03-2023,152.81,153.47,151.83,152.87,47204791,149.199,150.4450631,45.32319392,27164.359,0.331072996,4.116338384,0.000102848,0.999894977,2.11E-06
09-03-2023,153.559,154.535,150.225,150.59,53833582,149.318,150.4714153,44.21364985,27164.359,0.331072996,4.116338384,0.8648417,3.23E-05,0.135125957
10-03-2023,150.21,150.94,147.6096,148.5,68572400,149.497,150.1129761,42.73933309,27164.359,0.331072996,4.116338384,0.666602143,3.65E-05,0.333361313
13-03-2023,147.805,153.14,147.7,150.47,84457122,149.752,150.1778896,53.85808453,27164.359,0.331072996,4.116338384,0.999888778,0.000101858,9.31E-06
14-03-2023,151.28,153.4,150.1,152.59,73695893,150.27,150.6164551,56.69577875,27164.359,0.331072996,4.116338384,0.428795761,0.500184428,0.071019822
15-03-2023,151.19,153.245,149.92,152.99,77167866,151.038,151.0480087,56.55348667,27164.359,0.331072996,4.116338384,0.239231105,0.259876757,0.500892161
16-03-2023,152.16,156.46,151.64,155.85,76254419,152.032,151.921098,66.5820029,27164.359,0.331072996,4.116338384,0.47846204,0.519752324,0.001785633
17-03-2023,156.08,156.74,154.28,155,98944633,152.429,152.4808984,63.01470588,27164.359,0.331072996,4.116338384,1.67E-05,5.36E-05,0.999929667
20-03-2023,155.07,157.82,154.15,157.4,73641415,152.786,153.3752805,67.17084909,27164.359,0.331072996,4.116338384,1.67E-05,5.36E-05,0.999929667
21-03-2023,157.32,159.4,156.54,159.28,73938285,153.554,154.4488659,74.19466574,27164.359,0.331072996,4.116338384,0.482777874,0.500158552,0.017063603
22-03-2023,159.3,162.14,157.81,157.83,75701811,154.05,155.0636175,70.0538358,27164.359,0.331072996,4.116338384,0.873484254,0.12650919,6.58E-06
23-03-2023,158.83,161.5501,157.68,158.93,67622060,154.884,155.7665962,65.36964981,27164.359,0.331072996,4.116338384,0.66669178,0.333305179,3.04E-06
24-03-2023,158.86,160.34,157.85,160.25,59256343,156.059,156.5817605,63.2535095,27164.359,0.331072996,4.116338384,0.999997139,3.37E-07,2.48E-06
27-03-2023,159.94,160.77,157.87,158.28,52390266,156.84,156.8905313,63.93989983,27164.359,0.331072996,4.116338384,0.999334653,0.000463965,0.000201362
28-03-2023,157.97,158.49,155.98,157.65,45992152,157.346,157.0286165,60.24871355,27164.359,0.331072996,4.116338384,0.336091572,0.447562024,0.216346415
29-03-2023,159.37,161.05,159.35,160.77,51305691,158.124,157.7088681,71.06788079,27164.359,0.331072996,4.116338384,0.499999764,0.500000013,2.74E-07
30-03-2023,161.53,162.47,161.271,162.36,49501689,158.775,158.5545284,79.28994083,27164.359,0.331072996,4.116338384,0.999984741,8.11E-06,7.16E-06
31-03-2023,162.44,165,161.91,164.9,68749792,159.765,159.7082505,79.77713578,27164.359,0.331072996,4.116338384,6.79E-07,0.999999166,1.15E-07
03-04-2023,164.27,166.29,164.22,166.17,56976187,160.642,160.8831141,79.04191617,27453.815,0.505903868,4.116338384,6.68E-09,1,1.74E-08
04-04-2023,166.595,166.84,165.11,165.63,46278295,161.277,161.7461842,76.8707483,27453.815,0.505903868,4.116338384,0.921257198,0.000185899,0.078556903
05-04-2023,164.74,165.05,161.8,163.76,51511744,161.87,162.1123326,67.55437195,27453.815,0.505903868,4.116338384,0.748908335,0.000664805,0.250426865
06-04-2023,162.43,164.9584,162,164.66,45390123,162.443,162.5755448,71.39061116,27453.815,0.505903868,4.116338384,0.999996662,8.12E-07,2.49E-06
10-04-2023,161.42,162.03,160.08,162.03,47716882,162.621,162.4763549,60.14905743,27453.815,0.505903868,4.116338384,0.389158522,0.166479471,0.444361951
11-04-2023,162.35,162.36,160.51,160.8,47644217,162.873,162.1715631,53.42960289,27453.815,0.505903868,4.116338384,0.463086188,0.100130269,0.436783478
12-04-2023,161.22,162.06,159.78,160.1,50133062,163.118,161.7949152,55.30126109,27453.815,0.505903868,4.116338384,0.731442451,2.88E-05,0.26852873
13-04-2023,161.63,165.8,161.42,165.56,68445649,163.597,162.4794761,62.86379511,27453.815,0.505903868,4.116338384,0.982753947,2.98E-06,0.017243094
